log_id,text,cluster
262,tests/test_ftpfs.py::TestFTPFSNoMLSD::test_download_chunk_size <- fs/test.py ERROR [ 30%],3
262,tests/test_ftpfs.py::TestFTPFSNoMLSD::test_features ERROR                [ 30%],3
262,tests/test_ftpfs.py::TestFTPFSNoMLSD::test_files <- fs/test.py ERROR     [ 30%],3
262,tests/test_ftpfs.py::TestFTPFSNoMLSD::test_getinfo <- fs/test.py ERROR   [ 30%],3
262,tests/test_ftpfs.py::TestFTPFSNoMLSD::test_getmeta <- fs/test.py ERROR   [ 30%],3
262,tests/test_ftpfs.py::TestFTPFSNoMLSD::test_getsyspath <- fs/test.py ERROR [ 30%],3
262,tests/test_ftpfs.py::TestFTPFSNoMLSD::test_geturl ERROR                  [ 30%],3
262,tests/test_ftpfs.py::TestFTPFSNoMLSD::test_geturl_purpose <- fs/test.py ERROR [ 30%],3
262,tests/test_ftpfs.py::TestFTPFSNoMLSD::test_glob <- fs/test.py ERROR      [ 30%],3
262,tests/test_ftpfs.py::TestFTPFSNoMLSD::test_hash <- fs/test.py ERROR      [ 30%],3
262,tests/test_ftpfs.py::TestFTPFSNoMLSD::test_invalid_chars <- fs/test.py ERROR [ 30%],3
262,tests/test_ftpfs.py::TestFTPFSNoMLSD::test_isdir <- fs/test.py ERROR     [ 30%],3
262,tests/test_ftpfs.py::TestFTPFSNoMLSD::test_isfile <- fs/test.py ERROR    [ 30%],3
262,tests/test_ftpfs.py::TestFTPFSNoMLSD::test_islink <- fs/test.py ERROR    [ 30%],3
262,tests/test_ftpfs.py::TestFTPFSNoMLSD::test_listdir <- fs/test.py ERROR   [ 30%],3
262,tests/test_ftpfs.py::TestFTPFSNoMLSD::test_makedir <- fs/test.py ERROR   [ 30%],3
262,tests/test_ftpfs.py::TestFTPFSNoMLSD::test_makedirs <- fs/test.py ERROR  [ 31%],3
262,tests/test_ftpfs.py::TestFTPFSNoMLSD::test_match <- fs/test.py ERROR     [ 31%],3
262,tests/test_ftpfs.py::TestFTPFSNoMLSD::test_move <- fs/test.py ERROR      [ 31%],3
262,tests/test_ftpfs.py::TestFTPFSNoMLSD::test_move_dir_mem <- fs/test.py ERROR [ 31%],3
262,tests/test_ftpfs.py::TestFTPFSNoMLSD::test_move_dir_same_fs <- fs/test.py ERROR [ 31%],3
262,tests/test_ftpfs.py::TestFTPFSNoMLSD::test_move_dir_temp <- fs/test.py ERROR [ 31%],3
262,tests/test_ftpfs.py::TestFTPFSNoMLSD::test_move_file_mem <- fs/test.py ERROR [ 31%],3
262,tests/test_ftpfs.py::TestFTPFSNoMLSD::test_move_file_same_fs <- fs/test.py ERROR [ 31%],3
262,tests/test_ftpfs.py::TestFTPFSNoMLSD::test_move_file_temp <- fs/test.py ERROR [ 31%],3
262,tests/test_ftpfs.py::TestFTPFSNoMLSD::test_movedir <- fs/test.py ERROR   [ 31%],3
262,tests/test_ftpfs.py::TestFTPFSNoMLSD::test_open <- fs/test.py ERROR      [ 31%],3
262,tests/test_ftpfs.py::TestFTPFSNoMLSD::test_open_exclusive <- fs/test.py ERROR [ 31%],3
262,tests/test_ftpfs.py::TestFTPFSNoMLSD::test_open_files <- fs/test.py ERROR [ 31%],3
262,tests/test_ftpfs.py::TestFTPFSNoMLSD::test_openbin <- fs/test.py ERROR   [ 31%],3
262,tests/test_ftpfs.py::TestFTPFSNoMLSD::test_openbin_exclusive <- fs/test.py ERROR [ 31%],3
262,tests/test_ftpfs.py::TestFTPFSNoMLSD::test_openbin_rw <- fs/test.py ERROR [ 31%],3
262,tests/test_ftpfs.py::TestFTPFSNoMLSD::test_opendir <- fs/test.py ERROR   [ 31%],3
262,tests/test_ftpfs.py::TestFTPFSNoMLSD::test_readbytes <- fs/test.py ERROR [ 31%],3
262,tests/test_ftpfs.py::TestFTPFSNoMLSD::test_readtext <- fs/test.py ERROR  [ 31%],3
262,tests/test_ftpfs.py::TestFTPFSNoMLSD::test_remove <- fs/test.py ERROR    [ 31%],3
262,tests/test_ftpfs.py::TestFTPFSNoMLSD::test_removedir <- fs/test.py ERROR [ 31%],3
262,tests/test_ftpfs.py::TestFTPFSNoMLSD::test_removetree <- fs/test.py ERROR [ 31%],3
262,tests/test_ftpfs.py::TestFTPFSNoMLSD::test_removetree_root <- fs/test.py ERROR [ 31%],3
262,tests/test_ftpfs.py::TestFTPFSNoMLSD::test_root_dir <- fs/test.py ERROR  [ 32%],3
262,tests/test_ftpfs.py::TestFTPFSNoMLSD::test_scandir <- fs/test.py ERROR   [ 32%],3
262,tests/test_ftpfs.py::TestFTPFSNoMLSD::test_settimes <- fs/test.py ERROR  [ 32%],3
262,tests/test_ftpfs.py::TestFTPFSNoMLSD::test_touch <- fs/test.py ERROR     [ 32%],3
262,tests/test_ftpfs.py::TestFTPFSNoMLSD::test_tree <- fs/test.py ERROR      [ 32%],3
262,tests/test_ftpfs.py::TestFTPFSNoMLSD::test_unicode_path <- fs/test.py ERROR [ 32%],3
262,tests/test_ftpfs.py::TestFTPFSNoMLSD::test_upload <- fs/test.py ERROR    [ 32%],3
262,tests/test_ftpfs.py::TestFTPFSNoMLSD::test_upload_0 <- fs/test.py ERROR  [ 32%],3
262,tests/test_ftpfs.py::TestFTPFSNoMLSD::test_upload_1 <- fs/test.py ERROR  [ 32%],3
262,tests/test_ftpfs.py::TestFTPFSNoMLSD::test_upload_2 <- fs/test.py ERROR  [ 32%],3
262,tests/test_ftpfs.py::TestFTPFSNoMLSD::test_upload_4 <- fs/test.py ERROR  [ 32%],3
262,tests/test_ftpfs.py::TestFTPFSNoMLSD::test_upload_chunk_size <- fs/test.py ERROR [ 32%],3
262,tests/test_ftpfs.py::TestFTPFSNoMLSD::test_validatepath <- fs/test.py ERROR [ 32%],3
262,tests/test_ftpfs.py::TestFTPFSNoMLSD::test_writebytes <- fs/test.py ERROR [ 32%],3
262,tests/test_ftpfs.py::TestFTPFSNoMLSD::test_writefile <- fs/test.py ERROR [ 32%],3
262,tests/test_ftpfs.py::TestFTPFSNoMLSD::test_writetext <- fs/test.py ERROR [ 32%],3
262,tests/test_ftpfs.py::TestAnonFTPFS::test_appendbytes <- fs/test.py ERROR [ 32%],3
262,tests/test_ftpfs.py::TestAnonFTPFS::test_appendtext <- fs/test.py ERROR  [ 32%],3
262,tests/test_ftpfs.py::TestAnonFTPFS::test_basic <- fs/test.py ERROR       [ 32%],3
262,tests/test_ftpfs.py::TestAnonFTPFS::test_bin_files <- fs/test.py ERROR   [ 32%],3
262,tests/test_ftpfs.py::TestAnonFTPFS::test_copy <- fs/test.py ERROR        [ 33%],3
262,tests/test_ftpfs.py::TestAnonFTPFS::test_copy_file <- fs/test.py ERROR   [ 33%],3
262,tests/test_ftpfs.py::TestAnonFTPFS::test_copy_structure <- fs/test.py ERROR [ 33%],3
262,tests/test_ftpfs.py::TestAnonFTPFS::test_copydir <- fs/test.py ERROR     [ 33%],3
262,tests/test_ftpfs.py::TestAnonFTPFS::test_desc <- fs/test.py ERROR        [ 33%],3
262,tests/test_ftpfs.py::TestAnonFTPFS::test_download <- fs/test.py ERROR    [ 33%],3
262,tests/test_ftpfs.py::TestAnonFTPFS::test_download_0 <- fs/test.py ERROR  [ 33%],3
262,tests/test_ftpfs.py::TestAnonFTPFS::test_download_1 <- fs/test.py ERROR  [ 33%],3
262,tests/test_ftpfs.py::TestAnonFTPFS::test_download_2 <- fs/test.py ERROR  [ 33%],3
262,tests/test_ftpfs.py::TestAnonFTPFS::test_download_4 <- fs/test.py ERROR  [ 33%],3
262,tests/test_ftpfs.py::TestAnonFTPFS::test_files <- fs/test.py ERROR       [ 33%],3
262,tests/test_ftpfs.py::TestAnonFTPFS::test_getinfo <- fs/test.py ERROR     [ 33%],3
262,tests/test_ftpfs.py::TestAnonFTPFS::test_geturl_purpose <- fs/test.py ERROR [ 33%],3
262,tests/test_ftpfs.py::TestAnonFTPFS::test_glob <- fs/test.py ERROR        [ 34%],3
262,tests/test_ftpfs.py::TestAnonFTPFS::test_hash <- fs/test.py ERROR        [ 34%],3
262,tests/test_ftpfs.py::TestAnonFTPFS::test_invalid_chars <- fs/test.py ERROR [ 34%],3
262,tests/test_ftpfs.py::TestAnonFTPFS::test_isdir <- fs/test.py ERROR       [ 34%],3
262,tests/test_ftpfs.py::TestAnonFTPFS::test_isfile <- fs/test.py ERROR      [ 34%],3
262,tests/test_ftpfs.py::TestAnonFTPFS::test_islink <- fs/test.py ERROR      [ 34%],3
262,tests/test_ftpfs.py::TestAnonFTPFS::test_listdir <- fs/test.py ERROR     [ 34%],3
262,tests/test_ftpfs.py::TestAnonFTPFS::test_makedir <- fs/test.py ERROR     [ 34%],3
262,tests/test_ftpfs.py::TestAnonFTPFS::test_makedirs <- fs/test.py ERROR    [ 34%],3
262,tests/test_ftpfs.py::TestAnonFTPFS::test_match <- fs/test.py ERROR       [ 34%],3
262,tests/test_ftpfs.py::TestAnonFTPFS::test_move <- fs/test.py ERROR        [ 34%],3
262,tests/test_ftpfs.py::TestAnonFTPFS::test_move_file_mem <- fs/test.py ERROR [ 34%],3
262,tests/test_ftpfs.py::TestAnonFTPFS::test_move_file_temp <- fs/test.py ERROR [ 34%],3
262,tests/test_ftpfs.py::TestAnonFTPFS::test_movedir <- fs/test.py ERROR     [ 34%],3
262,tests/test_ftpfs.py::TestAnonFTPFS::test_open <- fs/test.py ERROR        [ 34%],3
262,tests/test_ftpfs.py::TestAnonFTPFS::test_open_exclusive <- fs/test.py ERROR [ 34%],3
262,tests/test_ftpfs.py::TestAnonFTPFS::test_open_files <- fs/test.py ERROR  [ 34%],3
262,tests/test_ftpfs.py::TestAnonFTPFS::test_openbin <- fs/test.py ERROR     [ 34%],3
262,tests/test_ftpfs.py::TestAnonFTPFS::test_openbin_exclusive <- fs/test.py ERROR [ 34%],3
262,tests/test_ftpfs.py::TestAnonFTPFS::test_opendir <- fs/test.py ERROR     [ 35%],3
262,tests/test_ftpfs.py::TestAnonFTPFS::test_readtext <- fs/test.py ERROR    [ 35%],3
262,tests/test_ftpfs.py::TestAnonFTPFS::test_removedir <- fs/test.py ERROR   [ 35%],3
262,tests/test_ftpfs.py::TestAnonFTPFS::test_removetree <- fs/test.py ERROR  [ 35%],3
262,tests/test_ftpfs.py::TestAnonFTPFS::test_removetree_root <- fs/test.py ERROR [ 35%],3
262,tests/test_ftpfs.py::TestAnonFTPFS::test_setinfo <- fs/test.py ERROR     [ 35%],3
262,tests/test_ftpfs.py::TestAnonFTPFS::test_touch <- fs/test.py ERROR       [ 35%],3
262,tests/test_ftpfs.py::TestAnonFTPFS::test_tree <- fs/test.py ERROR        [ 35%],3
262,tests/test_ftpfs.py::TestAnonFTPFS::test_unicode_path <- fs/test.py ERROR [ 35%],3
262,tests/test_ftpfs.py::TestAnonFTPFS::test_upload <- fs/test.py ERROR      [ 35%],3
262,tests/test_ftpfs.py::TestAnonFTPFS::test_upload_0 <- fs/test.py ERROR    [ 35%],3
262,tests/test_ftpfs.py::TestAnonFTPFS::test_upload_1 <- fs/test.py ERROR    [ 35%],3
262,tests/test_ftpfs.py::TestAnonFTPFS::test_upload_2 <- fs/test.py ERROR    [ 35%],3
262,tests/test_ftpfs.py::TestAnonFTPFS::test_upload_4 <- fs/test.py ERROR    [ 35%],3
262,tests/test_ftpfs.py::TestAnonFTPFS::test_upload_chunk_size <- fs/test.py ERROR [ 35%],3
262,tests/test_ftpfs.py::TestAnonFTPFS::test_validatepath <- fs/test.py ERROR [ 35%],3
262,tests/test_ftpfs.py::TestAnonFTPFS::test_writefile <- fs/test.py ERROR   [ 36%],3
262,tests/test_ftpfs.py::TestAnonFTPFS::test_writetext <- fs/test.py ERROR   [ 36%],3
262,tests/test_multifs.py::TestMultiFS::test_unicode_path <- fs/test.py SKIPPED [ 52%],3
262,tests/test_osfs.py::TestOSFS::test_copy_sendfile SKIPPED (the copy,3
262,"function uses sendfile in Python 3.8+, making the patched implementation",3
262,irrelevant)                                                              [ 55%],3
262,tests/test_osfs.py::TestOSFS::test_unicode_path <- fs/test.py SKIPPED    [ 57%],3
262,tests/test_subfs.py::TestOSFS::test_unicode_path <- fs/test.py SKIPPED   [ 62%],3
262,tests/test_subfs.py::TestSubFS::test_unicode_path <- fs/test.py SKIPPED  [ 66%],3
262,tests/test_tarfs.py::TestWriteTarFS::test_unicode_path <- fs/test.py SKIPPED [ 69%],3
262,tests/test_tarfs.py::TestWriteTarFSToFileobj::test_unicode_path <- fs/test.py SKIPPED [ 73%],3
262,tests/test_tarfs.py::TestWriteGZippedTarFS::test_unicode_path <- fs/test.py SKIPPED [ 76%],3
262,tests/test_tarfs.py::TestWriteXZippedTarFS::test_unicode_path <- fs/test.py SKIPPED [ 79%],3
262,tests/test_tarfs.py::TestWriteBZippedTarFS::test_unicode_path <- fs/test.py SKIPPED [ 82%],3
262,tests/test_tempfs.py::TestOSFS::test_unicode_path <- fs/test.py SKIPPED  [ 87%],3
262,tests/test_tempfs.py::TestTempFS::test_unicode_path <- fs/test.py SKIPPED [ 91%],3
262,tests/test_zipfs.py::TestWriteZipFS::test_unicode_path <- fs/test.py SKIPPED [ 97%],3
262,==================================== ERRORS ====================================,1
262,_________________ ERROR at setup of TestFTPFS.test_appendbytes _________________,3
262,@classmethod,3
262,_________________ ERROR at setup of TestFTPFS.test_appendtext __________________,3
262,@classmethod,3
262,____________________ ERROR at setup of TestFTPFS.test_basic ____________________,3
262,@classmethod,3
262,__________________ ERROR at setup of TestFTPFS.test_bin_files __________________,3
262,@classmethod,3
262,_______________ ERROR at setup of TestFTPFS.test_case_sensitive ________________,3
262,@classmethod,3
262,____________________ ERROR at setup of TestFTPFS.test_close ____________________,3
262,@classmethod,3
262,______________ ERROR at setup of TestFTPFS.test_connection_error _______________,3
262,@classmethod,3
262,____________________ ERROR at setup of TestFTPFS.test_copy _____________________,3
262,@classmethod,3
262,________________ ERROR at setup of TestFTPFS.test_copy_dir_mem _________________,3
262,@classmethod,3
262,________________ ERROR at setup of TestFTPFS.test_copy_dir_temp ________________,3
262,@classmethod,3
262,__________________ ERROR at setup of TestFTPFS.test_copy_file __________________,3
262,@classmethod,3
262,_______________ ERROR at setup of TestFTPFS.test_copy_structure ________________,3
262,@classmethod,3
262,___________________ ERROR at setup of TestFTPFS.test_copydir ___________________,3
262,@classmethod,3
262,____________________ ERROR at setup of TestFTPFS.test_desc _____________________,3
262,@classmethod,3
262,__________________ ERROR at setup of TestFTPFS.test_download ___________________,3
262,@classmethod,3
262,_________________ ERROR at setup of TestFTPFS.test_download_0 __________________,3
262,@classmethod,3
262,_________________ ERROR at setup of TestFTPFS.test_download_1 __________________,3
262,@classmethod,3
262,_________________ ERROR at setup of TestFTPFS.test_download_2 __________________,3
262,@classmethod,3
262,_________________ ERROR at setup of TestFTPFS.test_download_4 __________________,3
262,@classmethod,3
262,_____________ ERROR at setup of TestFTPFS.test_download_chunk_size _____________,3
262,@classmethod,3
262,___________________ ERROR at setup of TestFTPFS.test_exists ____________________,3
262,@classmethod,3
262,____________________ ERROR at setup of TestFTPFS.test_files ____________________,3
262,@classmethod,3
262,__________________ ERROR at setup of TestFTPFS.test_filterdir __________________,3
262,@classmethod,3
262,___________________ ERROR at setup of TestFTPFS.test_ftp_url ___________________,3
262,@classmethod,3
262,___________________ ERROR at setup of TestFTPFS.test_getinfo ___________________,3
262,@classmethod,3
262,______________ ERROR at setup of TestFTPFS.test_getinfo_modified _______________,3
262,@classmethod,3
262,___________________ ERROR at setup of TestFTPFS.test_getmeta ___________________,3
262,@classmethod,3
262,____________ ERROR at setup of TestFTPFS.test_getmeta_unicode_path _____________,3
262,@classmethod,3
262,___________________ ERROR at setup of TestFTPFS.test_getsize ___________________,3
262,@classmethod,3
262,_________________ ERROR at setup of TestFTPFS.test_getsyspath __________________,3
262,@classmethod,3
262,___________________ ERROR at setup of TestFTPFS.test_geturl ____________________,3
262,@classmethod,3
262,_______________ ERROR at setup of TestFTPFS.test_geturl_purpose ________________,3
262,@classmethod,3
262,____________________ ERROR at setup of TestFTPFS.test_glob _____________________,3
262,@classmethod,3
262,____________________ ERROR at setup of TestFTPFS.test_hash _____________________,3
262,@classmethod,3
262,____________________ ERROR at setup of TestFTPFS.test_host _____________________,3
262,@classmethod,3
262,________________ ERROR at setup of TestFTPFS.test_invalid_chars ________________,3
262,@classmethod,3
262,____________________ ERROR at setup of TestFTPFS.test_isdir ____________________,3
262,@classmethod,3
262,___________________ ERROR at setup of TestFTPFS.test_isempty ___________________,3
262,@classmethod,3
262,___________________ ERROR at setup of TestFTPFS.test_isfile ____________________,3
