log_id,cluster,error_text
20,54,"/usr/src/RPM/BUILD/maven-common-artifact-filters-3.2.0/src/test/java/org/apache/maven/shared/artifact/filter/AbstractPatternArtifactFilterTest.java:[410,9] cannot find symbol"
20,54,"/usr/src/RPM/BUILD/maven-common-artifact-filters-3.2.0/src/test/java/org/apache/maven/shared/artifact/filter/AbstractPatternArtifactFilterTest.java:[433,29] cannot find symbol"
20,54,"/usr/src/RPM/BUILD/maven-common-artifact-filters-3.2.0/src/test/java/org/apache/maven/shared/artifact/filter/AbstractPatternArtifactFilterTest.java:[435,9] cannot find symbol"
20,54,"/usr/src/RPM/BUILD/maven-common-artifact-filters-3.2.0/src/test/java/org/apache/maven/shared/artifact/filter/AbstractPatternArtifactFilterTest.java:[436,9] cannot find symbol"
20,54,"/usr/src/RPM/BUILD/maven-common-artifact-filters-3.2.0/src/test/java/org/apache/maven/shared/artifact/filter/AbstractPatternArtifactFilterTest.java:[437,9] cannot find symbol"
20,54,"/usr/src/RPM/BUILD/maven-common-artifact-filters-3.2.0/src/test/java/org/apache/maven/shared/artifact/filter/AbstractPatternArtifactFilterTest.java:[438,9] cannot find symbol"
20,54,"/usr/src/RPM/BUILD/maven-common-artifact-filters-3.2.0/src/test/java/org/apache/maven/shared/artifact/filter/AbstractPatternArtifactFilterTest.java:[467,30] cannot find symbol"
20,54,"/usr/src/RPM/BUILD/maven-common-artifact-filters-3.2.0/src/test/java/org/apache/maven/shared/artifact/filter/AbstractPatternArtifactFilterTest.java:[468,9] cannot find symbol"
20,54,"/usr/src/RPM/BUILD/maven-common-artifact-filters-3.2.0/src/test/java/org/apache/maven/shared/artifact/filter/AbstractPatternArtifactFilterTest.java:[469,9] cannot find symbol"
20,54,"/usr/src/RPM/BUILD/maven-common-artifact-filters-3.2.0/src/test/java/org/apache/maven/shared/artifact/filter/AbstractPatternArtifactFilterTest.java:[470,9] cannot find symbol"
20,54,"/usr/src/RPM/BUILD/maven-common-artifact-filters-3.2.0/src/test/java/org/apache/maven/shared/artifact/filter/AbstractPatternArtifactFilterTest.java:[471,9] cannot find symbol"
20,54,"/usr/src/RPM/BUILD/maven-common-artifact-filters-3.2.0/src/test/java/org/apache/maven/shared/artifact/filter/AbstractPatternArtifactFilterTest.java:[473,30] cannot find symbol"
20,54,"/usr/src/RPM/BUILD/maven-common-artifact-filters-3.2.0/src/test/java/org/apache/maven/shared/artifact/filter/AbstractPatternArtifactFilterTest.java:[474,9] cannot find symbol"
20,54,"/usr/src/RPM/BUILD/maven-common-artifact-filters-3.2.0/src/test/java/org/apache/maven/shared/artifact/filter/AbstractPatternArtifactFilterTest.java:[475,9] cannot find symbol"
20,54,"/usr/src/RPM/BUILD/maven-common-artifact-filters-3.2.0/src/test/java/org/apache/maven/shared/artifact/filter/AbstractPatternArtifactFilterTest.java:[476,9] cannot find symbol"
20,54,"/usr/src/RPM/BUILD/maven-common-artifact-filters-3.2.0/src/test/java/org/apache/maven/shared/artifact/filter/AbstractPatternArtifactFilterTest.java:[477,9] cannot find symbol"
20,54,Failed to execute goal org.apache.maven.plugins:maven-compiler-plugin:3.8.1:testCompile (default-testCompile) on project maven-common-artifact-filters: Compilation failure: Compilation failure:
20,54,"/usr/src/RPM/BUILD/maven-common-artifact-filters-3.2.0/src/test/java/org/apache/maven/shared/artifact/filter/AbstractPatternArtifactFilterTest.java:[24,26] package org.mockito does not exist"
20,54,"/usr/src/RPM/BUILD/maven-common-artifact-filters-3.2.0/src/test/java/org/apache/maven/shared/artifact/filter/AbstractPatternArtifactFilterTest.java:[24,1] static import only from classes and interfaces"
20,54,"/usr/src/RPM/BUILD/maven-common-artifact-filters-3.2.0/src/test/java/org/apache/maven/shared/artifact/filter/AbstractPatternArtifactFilterTest.java:[25,26] package org.mockito does not exist"
20,54,"/usr/src/RPM/BUILD/maven-common-artifact-filters-3.2.0/src/test/java/org/apache/maven/shared/artifact/filter/AbstractPatternArtifactFilterTest.java:[25,1] static import only from classes and interfaces"
20,54,"/usr/src/RPM/BUILD/maven-common-artifact-filters-3.2.0/src/test/java/org/apache/maven/shared/artifact/filter/ScopeArtifactFilterTest.java:[24,26] package org.mockito does not exist"
20,54,"/usr/src/RPM/BUILD/maven-common-artifact-filters-3.2.0/src/test/java/org/apache/maven/shared/artifact/filter/ScopeArtifactFilterTest.java:[24,1] static import only from classes and interfaces"
20,54,"/usr/src/RPM/BUILD/maven-common-artifact-filters-3.2.0/src/test/java/org/apache/maven/shared/artifact/filter/ScopeArtifactFilterTest.java:[25,26] package org.mockito does not exist"
20,54,"/usr/src/RPM/BUILD/maven-common-artifact-filters-3.2.0/src/test/java/org/apache/maven/shared/artifact/filter/ScopeArtifactFilterTest.java:[25,1] static import only from classes and interfaces"
20,54,"/usr/src/RPM/BUILD/maven-common-artifact-filters-3.2.0/src/test/java/org/apache/maven/shared/artifact/filter/AbstractPatternArtifactFilterTest.java:[54,30] cannot find symbol"
20,54,symbol:   method mock(java.lang.Class<org.apache.maven.artifact.Artifact>)
20,54,location: class org.apache.maven.shared.artifact.filter.AbstractPatternArtifactFilterTest
20,54,"/usr/src/RPM/BUILD/maven-common-artifact-filters-3.2.0/src/test/java/org/apache/maven/shared/artifact/filter/AbstractPatternArtifactFilterTest.java:[55,9] cannot find symbol"
20,54,symbol:   method when(java.lang.String)
20,54,location: class org.apache.maven.shared.artifact.filter.AbstractPatternArtifactFilterTest
20,54,"/usr/src/RPM/BUILD/maven-common-artifact-filters-3.2.0/src/test/java/org/apache/maven/shared/artifact/filter/AbstractPatternArtifactFilterTest.java:[56,9] cannot find symbol"
20,54,symbol:   method when(java.lang.String)
20,54,location: class org.apache.maven.shared.artifact.filter.AbstractPatternArtifactFilterTest
20,54,"/usr/src/RPM/BUILD/maven-common-artifact-filters-3.2.0/src/test/java/org/apache/maven/shared/artifact/filter/AbstractPatternArtifactFilterTest.java:[57,9] cannot find symbol"
20,54,symbol:   method when(java.lang.String)
20,54,location: class org.apache.maven.shared.artifact.filter.AbstractPatternArtifactFilterTest
20,54,"/usr/src/RPM/BUILD/maven-common-artifact-filters-3.2.0/src/test/java/org/apache/maven/shared/artifact/filter/AbstractPatternArtifactFilterTest.java:[58,9] cannot find symbol"
20,54,symbol:   method when(java.lang.String)
20,54,location: class org.apache.maven.shared.artifact.filter.AbstractPatternArtifactFilterTest
20,54,"/usr/src/RPM/BUILD/maven-common-artifact-filters-3.2.0/src/test/java/org/apache/maven/shared/artifact/filter/AbstractPatternArtifactFilterTest.java:[60,30] cannot find symbol"
20,54,symbol:   method mock(java.lang.Class<org.apache.maven.artifact.Artifact>)
20,54,location: class org.apache.maven.shared.artifact.filter.AbstractPatternArtifactFilterTest
20,54,"/usr/src/RPM/BUILD/maven-common-artifact-filters-3.2.0/src/test/java/org/apache/maven/shared/artifact/filter/AbstractPatternArtifactFilterTest.java:[61,9] cannot find symbol"
20,54,symbol:   method when(java.lang.String)
20,54,location: class org.apache.maven.shared.artifact.filter.AbstractPatternArtifactFilterTest
20,54,"/usr/src/RPM/BUILD/maven-common-artifact-filters-3.2.0/src/test/java/org/apache/maven/shared/artifact/filter/AbstractPatternArtifactFilterTest.java:[62,9] cannot find symbol"
20,54,symbol:   method when(java.lang.String)
20,54,location: class org.apache.maven.shared.artifact.filter.AbstractPatternArtifactFilterTest
20,54,"/usr/src/RPM/BUILD/maven-common-artifact-filters-3.2.0/src/test/java/org/apache/maven/shared/artifact/filter/AbstractPatternArtifactFilterTest.java:[63,9] cannot find symbol"
20,54,symbol:   method when(java.lang.String)
20,54,location: class org.apache.maven.shared.artifact.filter.AbstractPatternArtifactFilterTest
20,54,"/usr/src/RPM/BUILD/maven-common-artifact-filters-3.2.0/src/test/java/org/apache/maven/shared/artifact/filter/AbstractPatternArtifactFilterTest.java:[64,9] cannot find symbol"
20,54,symbol:   method when(java.lang.String)
20,54,location: class org.apache.maven.shared.artifact.filter.AbstractPatternArtifactFilterTest
20,54,"/usr/src/RPM/BUILD/maven-common-artifact-filters-3.2.0/src/test/java/org/apache/maven/shared/artifact/filter/AbstractPatternArtifactFilterTest.java:[93,30] cannot find symbol"
20,54,symbol:   method mock(java.lang.Class<org.apache.maven.artifact.Artifact>)
20,54,location: class org.apache.maven.shared.artifact.filter.AbstractPatternArtifactFilterTest
20,54,"/usr/src/RPM/BUILD/maven-common-artifact-filters-3.2.0/src/test/java/org/apache/maven/shared/artifact/filter/AbstractPatternArtifactFilterTest.java:[94,9] cannot find symbol"
20,54,symbol:   method when(java.lang.String)
20,54,location: class org.apache.maven.shared.artifact.filter.AbstractPatternArtifactFilterTest
20,54,"/usr/src/RPM/BUILD/maven-common-artifact-filters-3.2.0/src/test/java/org/apache/maven/shared/artifact/filter/AbstractPatternArtifactFilterTest.java:[95,9] cannot find symbol"
20,54,symbol:   method when(java.lang.String)
20,54,location: class org.apache.maven.shared.artifact.filter.AbstractPatternArtifactFilterTest
20,54,"/usr/src/RPM/BUILD/maven-common-artifact-filters-3.2.0/src/test/java/org/apache/maven/shared/artifact/filter/AbstractPatternArtifactFilterTest.java:[96,9] cannot find symbol"
20,54,symbol:   method when(java.lang.String)
20,54,location: class org.apache.maven.shared.artifact.filter.AbstractPatternArtifactFilterTest
20,54,"/usr/src/RPM/BUILD/maven-common-artifact-filters-3.2.0/src/test/java/org/apache/maven/shared/artifact/filter/AbstractPatternArtifactFilterTest.java:[97,9] cannot find symbol"
20,54,symbol:   method when(java.lang.String)
20,54,location: class org.apache.maven.shared.artifact.filter.AbstractPatternArtifactFilterTest
20,54,"/usr/src/RPM/BUILD/maven-common-artifact-filters-3.2.0/src/test/java/org/apache/maven/shared/artifact/filter/AbstractPatternArtifactFilterTest.java:[99,30] cannot find symbol"
20,54,symbol:   method mock(java.lang.Class<org.apache.maven.artifact.Artifact>)
20,54,location: class org.apache.maven.shared.artifact.filter.AbstractPatternArtifactFilterTest
20,54,"/usr/src/RPM/BUILD/maven-common-artifact-filters-3.2.0/src/test/java/org/apache/maven/shared/artifact/filter/AbstractPatternArtifactFilterTest.java:[100,9] cannot find symbol"
20,54,symbol:   method when(java.lang.String)
20,54,location: class org.apache.maven.shared.artifact.filter.AbstractPatternArtifactFilterTest
20,54,"/usr/src/RPM/BUILD/maven-common-artifact-filters-3.2.0/src/test/java/org/apache/maven/shared/artifact/filter/AbstractPatternArtifactFilterTest.java:[101,9] cannot find symbol"
20,54,symbol:   method when(java.lang.String)
20,54,location: class org.apache.maven.shared.artifact.filter.AbstractPatternArtifactFilterTest
20,54,"/usr/src/RPM/BUILD/maven-common-artifact-filters-3.2.0/src/test/java/org/apache/maven/shared/artifact/filter/AbstractPatternArtifactFilterTest.java:[102,9] cannot find symbol"
20,54,symbol:   method when(java.lang.String)
20,54,location: class org.apache.maven.shared.artifact.filter.AbstractPatternArtifactFilterTest
20,54,"/usr/src/RPM/BUILD/maven-common-artifact-filters-3.2.0/src/test/java/org/apache/maven/shared/artifact/filter/AbstractPatternArtifactFilterTest.java:[103,9] cannot find symbol"
20,54,symbol:   method when(java.lang.String)
20,54,location: class org.apache.maven.shared.artifact.filter.AbstractPatternArtifactFilterTest
20,54,"/usr/src/RPM/BUILD/maven-common-artifact-filters-3.2.0/src/test/java/org/apache/maven/shared/artifact/filter/AbstractPatternArtifactFilterTest.java:[129,29] cannot find symbol"
20,54,symbol:   method mock(java.lang.Class<org.apache.maven.artifact.Artifact>)
20,54,location: class org.apache.maven.shared.artifact.filter.AbstractPatternArtifactFilterTest
20,54,"/usr/src/RPM/BUILD/maven-common-artifact-filters-3.2.0/src/test/java/org/apache/maven/shared/artifact/filter/AbstractPatternArtifactFilterTest.java:[130,9] cannot find symbol"
20,54,symbol:   method when(java.lang.String)
20,54,location: class org.apache.maven.shared.artifact.filter.AbstractPatternArtifactFilterTest
20,54,"/usr/src/RPM/BUILD/maven-common-artifact-filters-3.2.0/src/test/java/org/apache/maven/shared/artifact/filter/AbstractPatternArtifactFilterTest.java:[131,9] cannot find symbol"
20,54,symbol:   method when(java.lang.String)
20,54,location: class org.apache.maven.shared.artifact.filter.AbstractPatternArtifactFilterTest
20,54,"/usr/src/RPM/BUILD/maven-common-artifact-filters-3.2.0/src/test/java/org/apache/maven/shared/artifact/filter/AbstractPatternArtifactFilterTest.java:[132,9] cannot find symbol"
20,54,symbol:   method when(java.lang.String)
20,54,location: class org.apache.maven.shared.artifact.filter.AbstractPatternArtifactFilterTest
20,54,"/usr/src/RPM/BUILD/maven-common-artifact-filters-3.2.0/src/test/java/org/apache/maven/shared/artifact/filter/AbstractPatternArtifactFilterTest.java:[133,9] cannot find symbol"
20,54,symbol:   method when(java.lang.String)
20,54,location: class org.apache.maven.shared.artifact.filter.AbstractPatternArtifactFilterTest
20,54,"/usr/src/RPM/BUILD/maven-common-artifact-filters-3.2.0/src/test/java/org/apache/maven/shared/artifact/filter/AbstractPatternArtifactFilterTest.java:[153,29] cannot find symbol"
20,54,symbol:   method mock(java.lang.Class<org.apache.maven.artifact.Artifact>)
20,54,location: class org.apache.maven.shared.artifact.filter.AbstractPatternArtifactFilterTest
20,54,"/usr/src/RPM/BUILD/maven-common-artifact-filters-3.2.0/src/test/java/org/apache/maven/shared/artifact/filter/AbstractPatternArtifactFilterTest.java:[154,9] cannot find symbol"
20,54,symbol:   method when(java.lang.String)
20,54,location: class org.apache.maven.shared.artifact.filter.AbstractPatternArtifactFilterTest
20,54,"/usr/src/RPM/BUILD/maven-common-artifact-filters-3.2.0/src/test/java/org/apache/maven/shared/artifact/filter/AbstractPatternArtifactFilterTest.java:[155,9] cannot find symbol"
20,54,symbol:   method when(java.lang.String)
20,54,location: class org.apache.maven.shared.artifact.filter.AbstractPatternArtifactFilterTest
20,54,"/usr/src/RPM/BUILD/maven-common-artifact-filters-3.2.0/src/test/java/org/apache/maven/shared/artifact/filter/AbstractPatternArtifactFilterTest.java:[156,9] cannot find symbol"
20,54,symbol:   method when(java.lang.String)
20,54,location: class org.apache.maven.shared.artifact.filter.AbstractPatternArtifactFilterTest
20,54,"/usr/src/RPM/BUILD/maven-common-artifact-filters-3.2.0/src/test/java/org/apache/maven/shared/artifact/filter/AbstractPatternArtifactFilterTest.java:[157,9] cannot find symbol"
20,54,symbol:   method when(java.lang.String)
20,54,location: class org.apache.maven.shared.artifact.filter.AbstractPatternArtifactFilterTest
20,54,"/usr/src/RPM/BUILD/maven-common-artifact-filters-3.2.0/src/test/java/org/apache/maven/shared/artifact/filter/AbstractPatternArtifactFilterTest.java:[177,29] cannot find symbol"
20,54,symbol:   method mock(java.lang.Class<org.apache.maven.artifact.Artifact>)
20,54,location: class org.apache.maven.shared.artifact.filter.AbstractPatternArtifactFilterTest
20,54,"/usr/src/RPM/BUILD/maven-common-artifact-filters-3.2.0/src/test/java/org/apache/maven/shared/artifact/filter/AbstractPatternArtifactFilterTest.java:[178,9] cannot find symbol"
20,54,symbol:   method when(java.lang.String)
20,54,location: class org.apache.maven.shared.artifact.filter.AbstractPatternArtifactFilterTest
20,54,"/usr/src/RPM/BUILD/maven-common-artifact-filters-3.2.0/src/test/java/org/apache/maven/shared/artifact/filter/AbstractPatternArtifactFilterTest.java:[179,9] cannot find symbol"
20,54,symbol:   method when(java.lang.String)
20,54,location: class org.apache.maven.shared.artifact.filter.AbstractPatternArtifactFilterTest
20,54,"/usr/src/RPM/BUILD/maven-common-artifact-filters-3.2.0/src/test/java/org/apache/maven/shared/artifact/filter/AbstractPatternArtifactFilterTest.java:[180,9] cannot find symbol"
